@relation trainingSet

@attribute 159 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 162 numeric
@attribute 163 numeric
@attribute 164 numeric
@attribute 165 numeric
@attribute 166 numeric
@attribute 167 numeric
@attribute 168 numeric
@attribute 169 numeric
@attribute 170 numeric
@attribute 171 numeric
@attribute 172 numeric

@data
0.137063,-1,61.62234,14.293687,40.453885,17.262848,0,0,0,0,0,0,0,0
0.108501,-1,99.85517,13.529576,46.629046,31.934643,0,0,0,0,0,0,0,0
0.136987,-1,97.778634,2.595612,57.187701,29.97493,0,0,0,0,164.838845,72.430715,113.897329,36.750092
0.135633,-1,112.610507,19.201917,75.51487,35.634662,0,0,0,0,0,0,0,0
0.142894,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.14387,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.112998,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.120537,-1,114.83242,13.228322,68.907612,38.272636,0,0,0,0,0,0,0,0
0.131336,-1,117.579914,13.22449,65.99382,40.965881,0,0,0,0,336.262229,116.969135,202.850952,79.006134
0.12553,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.130798,-1,35.53575,6.591044,20.221226,11.459615,0,0,0,0,0,0,0,0
0.130798,-1,108.488114,12.554611,60.580934,37.789595,0,0,0,0,0,0,0,0
0.134927,-1,109.570713,18.832526,60.727284,37.642015,0,0,0,0,0,0,0,0
0.137975,-1,111.825718,14.171296,61.628995,38.296242,0,0,0,0,0,0,0,0
0.144481,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.129174,-1,119.803194,19.684512,73.254424,33.960682,0,0,0,0,0,0,0,0
0.138836,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140661,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.131844,-1,117.111876,11.989157,66.352493,41.198947,0,0,0,0,0,0,0,0
0.13131,-1,-1,-1,-1,-1,0,0,0,0,236.320223,70.514222,113.534234,62.633788
0.137595,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.136976,-1,108.965945,13.031454,63.535622,39.145894,0,0,0,0,0,0,0,0
0.139387,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140873,-1,-1,-1,-1,-1,0,0,0,0,317.601393,69.983793,172.899897,106.487681
0.138487,-1,112.745019,19.201238,65.128492,35.322356,0,0,0,0,0,0,0,0
0.140908,-1,43.117669,19.368769,27.742513,7.945787,0,0,0,0,315.434359,65.455762,170.7577,106.42299
0.140873,-1,-1,-1,-1,-1,0,0,0,0,317.907802,71.476043,172.434664,105.728049
0.139316,-1,104.708856,18.480255,69.375527,32.048645,0,0,0,0,0,0,0,0
0.136374,-1,-1,-1,-1,-1,0,0,0,0,1036.908545,87.374438,297.806011,369.869521
0.135185,-1,111.763184,11.970287,66.417178,39.734148,0,0,0,0,496.366627,70.102511,169.703504,164.013349
0.124479,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.133194,-1,118.600412,11.116657,62.318931,40.077496,0,0,0,0,1691.455278,96.319585,603.400484,619.192705
0.128999,-1,-1,-1,-1,-1,0,0,0,0,346.644271,93.24611,187.459415,91.268635
0.138718,-1,123.455287,20.029746,80.007795,34.320888,0,0,0,0,0,0,0,0
0.138726,-1,107.996227,12.614709,55.050247,37.508155,0,0,0,0,0,0,0,0
0.138488,-1,110.39519,13.741923,61.536185,38.006136,0,0,0,0,0,0,0,0
0.130218,-1,110.804679,18.989119,61.796588,36.904552,0,0,0,0,0,0,0,0
0.130647,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.133914,-1,-1,-1,-1,-1,0,0,0,0,279.203344,161.642086,211.634778,42.483679
0.133694,-1,113.484903,14.798961,62.148274,38.636672,0,0,0,0,0,0,0,0
0.13678,-1,-1,-1,-1,-1,0,0,0,0,1570.327585,65.008281,569.57435,616.025146
0.138411,-1,-1,-1,-1,-1,0,0,0,0,397.901587,70.800713,201.183438,138.210566
0.140459,-1,-1,-1,-1,-1,0,0,0,0,325.316158,54.336466,138.788401,88.848114
0.128861,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.127207,-1,-1,-1,-1,-1,0,0,0,0,466.203777,66.779091,197.084652,138.8468
0.138126,-1,105.906879,18.495138,60.400942,36.167727,0,0,0,0,0,0,0,0
0.138103,-1,107.859345,12.575921,55.060809,37.470702,0,0,0,0,0,0,0,0
0.144196,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.141232,-1,112.316979,10.639049,61.1719,39.019813,0,0,0,0,0,0,0,0
0.126076,-1,114.257555,12.771861,62.333254,38.958497,0,0,0,0,0,0,0,0
0.142894,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.12666,-1,111.513781,19.122896,67.984144,36.287168,0,0,0,0,0,0,0,0
0.12553,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.141177,-1,113.783599,12.035065,59.351944,41.220395,0,0,0,0,0,0,0,0
0.130715,-1,-1,-1,-1,-1,0,0,0,0,1314.916264,98.251832,441.497891,449.44612
0.132076,-1,27.916791,3.462428,18.667923,7.733356,0,0,0,0,0,0,0,0
0.142518,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.130781,-1,104.096164,12.802887,53.783936,35.479991,0,0,0,0,0,0,0,0
0.129174,-1,112.904711,14.604993,56.741227,37.48821,0,0,0,0,0,0,0,0
0.135248,-1,110.979464,15.518266,61.761589,37.90972,0,0,0,0,1380.351486,80.030988,422.931777,484.451152
0.136683,-1,97.483142,2.569397,57.09299,30.020996,0,0,0,0,186.288812,71.988547,128.235679,45.717749
0.141828,-1,111.11082,11.445196,61.463803,38.713451,0,0,0,0,0,0,0,0
0.141224,-1,104.716792,12.505294,54.823193,35.600882,0,0,0,0,0,0,0,0
0.124288,-1,109.488408,18.970505,62.727392,35.738374,0,0,0,0,0,0,0,0
0.132509,-1,108.51876,12.129747,65.585019,37.10461,0,0,0,0,0,0,0,0
0.131222,-1,113.358537,19.218095,67.636549,38.994889,0,0,0,0,215.866944,83.861484,147.537923,47.233026
0.134713,-1,101.997389,22.450844,55.230292,33.457714,0,0,0,0,207.123374,136.693127,158.784066,24.754391
0.140214,-1,87.689442,15.011045,47.593925,24.556999,0,0,0,0,0,0,0,0
0.129627,-1,189.614592,2.855525,72.924657,60.592156,0,0,0,0,0,0,0,0
0.134116,-1,149.492571,5.904969,66.260204,51.222248,0,0,0,0,2107.683117,72.5645,614.248835,783.458121
0.11203,-1,166.404886,6.433337,69.725212,57.054705,0,0,0,0,0,0,0,0
0.138488,-1,110.290287,12.472707,61.253592,38.224521,0,0,0,0,0,0,0,0
0.134399,-1,-1,-1,-1,-1,0,0,0,0,195.949327,64.931114,123.140382,51.702801
0.124132,-1,109.505272,10.892376,60.527183,38.303407,0,0,0,0,0,0,0,0
0.125119,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.128291,-1,195.413027,15.708201,74.639064,56.53574,0,0,0,0,0,0,0,0
0.135231,-1,111.259532,11.990737,60.623205,38.731215,0,0,0,0,1295.724202,82.450732,312.841666,441.257944
0.131691,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.122994,-1,-1,-1,-1,-1,0,0,0,0,850.320901,83.428522,261.716944,266.282257
0.139441,-1,109.046278,18.953987,63.012952,35.325935,0,0,0,0,0,0,0,0
0.142119,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.141467,-1,113.133223,19.200466,66.084683,34.698722,0,0,0,0,0,0,0,0
0.129097,-1,101.286781,6.25254,59.113384,35.232077,0,0,0,0,0,0,0,0
0.135204,-1,111.570506,19.185583,67.485092,36.504451,0,0,0,0,1130.204488,99.090068,524.048674,456.379363
0.135687,-1,111.83325,12.231598,61.056587,39.795289,0,0,0,0,2971.537052,63.304306,675.691472,1148.127086
0.138078,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.131834,-1,70.104672,5.684038,41.925189,24.045994,0,0,0,0,0,0,0,0
0.133694,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.139202,-1,112.587666,10.256757,61.431895,43.946519,0,0,0,0,306.144802,154.69275,218.921227,65.251013
0.140978,-1,61.289487,8.088665,37.866542,19.978492,0,0,0,0,0,0,0,0
0.131545,-1,116.876691,19.207517,68.831946,37.73433,0,0,0,0,523.335556,84.88779,242.34902,171.499048
0.143773,-1,112.876878,13.160428,62.153806,38.832765,0,0,0,0,0,0,0,0
0.135248,-1,110.979464,15.518266,61.761589,37.90972,0,0,0,0,1380.351486,80.030988,422.931777,484.451152
0.121699,-1,105.545321,13.287455,59.074612,37.624598,0,0,0,0,388.123755,73.69111,225.159064,132.543913
0.131281,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.12933,-1,111.191068,12.303433,61.940394,38.645439,0,0,0,0,0,0,0,0
0.144196,-1,114.699434,15.190822,62.154244,38.652539,0,0,0,0,0,0,0,0
0.134894,-1,111.946207,12.654865,60.621048,38.651842,0,0,0,0,0,0,0,0
0.126025,-1,-1,-1,-1,-1,0,0,0,0,2779.343371,83.901303,669.306976,1056.186416
0.140908,-1,-1,-1,-1,-1,0,0,0,0,316.1678,66.041669,171.165727,106.576122
0.135306,-1,114.683119,11.430496,68.259795,38.480731,0,0,0,0,705.842132,74.08247,262.146482,229.226976
0.139778,-1,46.443145,3.527236,19.509408,13.111353,0,0,0,0,116.326869,57.488427,78.258016,20.354001
0.119732,-1,112.979411,12.693021,62.384751,39.022513,0,0,0,0,934.608776,103.187378,266.043877,300.394008
0.126426,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.134622,-1,107.049476,16.25659,62.143486,35.479638,0,0,0,0,983.074558,57.01814,270.555798,322.4372
0.134248,-1,110.138389,11.710102,55.89183,38.372298,0,0,0,0,1519.950241,104.331043,441.291271,542.222468
0.141136,-1,104.425881,14.433584,60.637146,35.679399,0,0,0,0,0,0,0,0
0.144196,-1,110.787005,10.715677,58.502154,40.797293,0,0,0,0,0,0,0,0
0.138056,-1,138.96059,5.127794,64.388914,48.206229,0,0,0,0,1486.608106,82.162304,391.325365,548.462351
0.142197,-1,109.153984,18.968109,62.290065,35.817308,0,0,0,0,0,0,0,0
0.129189,-1,110.858186,12.516871,53.786828,37.029158,0,0,0,0,0,0,0,0
0.130267,-1,110.987659,12.017698,60.628015,38.522259,0,0,0,0,0,0,0,0
0.130722,-1,124.020637,12.991381,58.147228,40.983162,0,0,0,0,0,0,0,0
0.129156,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.139423,-1,110.36418,12.832626,60.401128,38.490312,0,0,0,0,0,0,0,0
0.140457,-1,153.887026,20.004629,86.863411,41.983113,0,0,0,0,0,0,0,0
0.143108,-1,112.412057,11.759685,59.457765,41.18292,0,0,0,0,0,0,0,0
0.136374,-1,112.410527,11.506409,65.881928,39.734409,0,0,0,0,1036.908545,87.374438,297.806011,369.869521
0.142893,-1,111.851135,19.189869,67.508133,36.577475,0,0,0,0,0,0,0,0
0.135103,-1,113.763322,12.968049,63.323017,38.4182,0,0,0,0,1252.334201,89.949503,506.940544,463.88439
0.138954,-1,12.936443,7.425357,10.862251,1.806249,0,0,0,0,221.722334,68.879356,166.318454,58.261468
0.14027,-1,112.438474,19.18807,63.659743,36.68907,0,0,0,0,0,0,0,0
0.140051,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.142666,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.138103,-1,115.68061,12.274722,56.990672,39.269283,0,0,0,0,0,0,0,0
0.141368,-1,111.290702,13.515064,60.74428,38.561473,0,0,0,0,0,0,0,0
0.13917,-1,39.784082,3.294179,21.45255,12.711907,0,0,0,0,0,0,0,0
0.137315,-1,28.359946,2.685918,10.395982,8.571046,0,0,0,0,401.523631,86.613119,236.755798,125.175612
0.127979,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.124132,-1,67.20833,6.279983,29.9697,21.551428,0,0,0,0,0,0,0,0
0.142666,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.127905,-1,110.844704,11.523474,59.917166,38.450475,0,0,0,0,0,0,0,0
0.12933,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140455,-1,104.698664,12.207137,46.941189,33.490032,0,0,0,0,250.235912,102.400551,147.576976,53.127838
0.141365,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.128942,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140623,-1,106.550083,18.670663,61.589103,35.496759,0,0,0,0,1604.563589,61.38155,603.365183,611.179042
0.137939,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.122514,-1,112.004598,8.033836,61.395018,39.847106,0,0,0,0,997.276423,73.97721,255.48864,332.846644
0.130567,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137376,-1,114.729538,12.308412,62.083247,39.190313,0,0,0,0,2096.118514,76.430757,697.055558,754.777128
0.138836,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.13807,-1,112.316728,13.237035,62.295948,38.746403,0,0,0,0,1439.999949,87.589219,575.742373,588.193723
0.141362,-1,103.280747,0.621087,54.346029,39.122054,0,0,0,0,432.811882,49.766141,175.624277,143.452516
0.138462,-1,112.732611,13.17057,66.284336,39.463311,0,0,0,0,1740.842899,110.523775,706.137625,694.635777
0.137851,-1,-1,-1,-1,-1,0,0,0,0,151.475496,80.476774,112.742647,26.394427
0.141837,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.14188,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.130539,-1,-1,-1,-1,-1,0,0,0,0,532.99082,67.011437,230.649661,188.150336
0.136681,-1,111.782492,11.809453,65.205758,40.077209,0,0,0,0,353.761147,61.784239,148.428464,107.428045
0.126306,-1,105.448176,13.468968,54.819896,36.014528,0,0,0,0,0,0,0,0
0.142894,-1,51.255312,18.382282,38.706536,11.576166,0,0,0,0,0,0,0,0
0.128197,-1,111.4154,11.700832,57.794667,38.777241,0,0,0,0,2921.861805,68.450256,736.118456,1100.648494
0.140475,-1,109.584259,12.179862,58.623642,40.151078,0,0,0,0,2396.993647,109.072732,750.8333,890.438398
0.139744,-1,113.689509,13.332024,67.973886,37.752902,0,0,0,0,0,0,0,0
0.136976,-1,32.974352,5.246896,18.442369,10.236185,0,0,0,0,0,0,0,0
0.132356,-1,111.980429,10.962624,59.008257,41.108801,0,0,0,0,0,0,0,0
0.132764,-1,138.888727,5.869581,66.054157,47.31126,0,0,0,0,1646.664298,88.313946,419.553987,614.00603
0.138411,-1,103.73852,12.09555,59.736228,35.361055,0,0,0,0,397.901587,70.800713,201.183438,138.210566
0.139316,-1,115.292913,13.016267,66.76081,39.950356,0,0,0,0,0,0,0,0
0.142353,-1,108.940908,17.812746,61.095978,36.388515,0,0,0,0,1374.65094,57.98945,450.329339,488.45973
0.138872,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.125125,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.136879,-1,-1,-1,-1,-1,0,0,0,0,2234.812486,102.366266,700.341722,802.166549
0.136174,-1,-1,-1,-1,-1,0,0,0,0,241.232335,81.942103,140.22769,56.401535
0.124479,-1,70.685159,0.41241,29.895201,21.608976,0,0,0,0,0,0,0,0
0.141224,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.133385,-1,107.04705,17.715784,64.192709,37.10226,0,0,0,0,0,0,0,0
0.138228,-1,108.874864,11.12921,58.183931,40.293434,0,0,0,0,0,0,0,0
0.139131,-1,115.438689,12.196556,61.948261,39.159268,0,0,0,0,0,0,0,0
0.136095,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.144564,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.130794,-1,116.464243,19.207229,63.632725,37.93165,0,0,0,0,0,0,0,0
0.130687,-1,117.686482,20.140868,72.751312,35.566367,0,0,0,0,390.298698,91.053082,177.318098,108.288978
0.135231,-1,-1,-1,-1,-1,0,0,0,0,1295.724202,82.450732,312.841666,441.257944
0.140421,-1,117.803013,13.399394,63.208996,39.512057,0,0,0,0,0,0,0,0
0.136874,-1,117.049633,13.348213,57.068064,39.195001,0,0,0,0,2598.868649,116.086574,655.762835,972.67939
0.140873,-1,19.053177,2.569753,12.56486,5.171942,0,0,0,0,322.194094,70.04825,173.007582,108.147678
0.138836,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.13959,-1,110.907566,10.550257,60.657138,38.704586,0,0,0,0,0,0,0,0
0.141422,-1,112.453915,13.361666,61.54533,38.523346,0,0,0,0,237.419386,65.958386,107.826883,60.145832
0.112343,-1,113.365763,19.207686,64.455317,36.209066,0,0,0,0,0,0,0,0
0.142098,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.125759,-1,-1,-1,-1,-1,0,0,0,0,1082.15338,87.821081,347.563386,370.149579
0.142921,-1,109.941801,5.886546,59.836766,39.538113,0,0,0,0,0,0,0,0
0.128861,-1,109.350132,11.38246,53.462674,36.745956,0,0,0,0,0,0,0,0
0.112301,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.13118,-1,79.774948,15.068119,36.416618,22.615085,0,0,0,0,293.393875,101.511754,193.634525,79.089282
0.140908,-1,19.04716,2.560636,12.558374,5.171758,0,0,0,0,316.030205,62.370635,171.412451,108.287023
0.127994,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.135035,-1,112.582778,12.063558,56.562355,37.926115,0,0,0,0,0,0,0,0
0.131329,-1,-1,-1,-1,-1,0,0,0,0,849.400155,84.848703,269.915802,268.105982
0.132638,-1,86.661282,14.436056,50.486849,23.893322,0,0,0,0,954.68626,143.880103,363.623653,302.953086
0.139963,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.134745,-1,-1,-1,-1,-1,0,0,0,0,1899.104364,82.946797,782.754057,785.49831
0.136762,-1,113.561145,12.74518,55.449176,37.63216,0,0,0,0,0,0,0,0
0.139895,-1,1156.998541,27.263834,482.77626,376.181869,0,0,0,0,0,0,0,0
0.114134,-1,81.666407,0.489174,18.969516,26.296855,0,0,0,0,0,0,0,0
0.125759,-1,158.227873,4.585183,68.679891,56.980641,0,0,0,0,1082.15338,87.821081,347.563386,370.149579
0.138324,-1,118.01493,19.580858,71.696011,33.421115,0,0,0,0,0,0,0,0
0.135922,-1,359.263346,2.561972,146.552188,133.247527,0,0,0,0,0,0,0,0
0.135273,-1,-1,-1,-1,-1,0,0,0,0,1211.575042,58.071592,444.868437,414.353507
0.139504,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.132655,-1,106.480578,18.750235,60.657861,36.825041,0,0,0,0,0,0,0,0
0.141946,-1,110.051262,13.580811,65.148414,39.291177,0,0,0,0,0,0,0,0
0.12032,-1,120.071745,9.509817,63.00693,41.032359,0,0,0,0,889.30118,95.605446,309.317966,281.524613
0.141368,-1,111.290702,13.515064,60.74428,38.561473,0,0,0,0,0,0,0,0
0.140923,-1,113.618348,19.214965,64.349704,36.206105,0,0,0,0,0,0,0,0
0.112288,-1,114.628635,13.431121,56.247038,37.915956,0,0,0,0,0,0,0,0
0.14127,-1,110.964387,12.060343,61.541076,38.585634,0,0,0,0,0,0,0,0
0.133083,-1,58.864981,3.367662,26.628061,19.351321,0,0,0,0,0,0,0,0
0.138126,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137463,-1,120.597449,19.832927,71.675228,34.788444,0,0,0,0,0,0,0,0
0.133914,-1,117.584256,13.121869,72.185429,41.31224,0,0,0,0,279.203344,161.642086,211.634778,42.483679
0.141077,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.142855,-1,111.434415,10.458095,61.485562,38.817209,0,0,0,0,0,0,0,0
0.141939,-1,17.746875,0.10482,6.462247,5.554498,0,0,0,0,218.752797,49.031708,106.256904,64.980097
0.134714,-1,111.862389,12.764347,54.380493,37.326118,0,0,0,0,0,0,0,0
0.137637,-1,33.809865,17.238086,28.630139,5.497684,0,0,0,0,2011.53363,91.225852,498.691496,756.778111
0.136542,-1,118.480252,19.574253,70.323529,34.405889,0,0,0,0,0,0,0,0
0.129251,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.133113,-1,98.603724,17.128829,61.508673,29.252146,0,0,0,0,2046.425528,73.991778,704.460568,789.473187
0.144564,-1,1.119714,1.018766,1.057641,0.03463,0,0,0,0,0,0,0,0
0.124291,-1,-1,-1,-1,-1,0,0,0,0,1122.163256,96.73677,374.15333,342.751245
0.140055,-1,252.972097,22.644791,164.184764,74.200657,0,0,0,0,1258.129277,70.024995,395.04813,431.691099
0.126799,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.135831,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.136708,-1,111.559062,19.123359,68.007394,36.311707,0,0,0,0,0,0,0,0
0.139674,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.138872,-1,108.472059,10.881001,64.284124,39.432891,0,0,0,0,0,0,0,0
0.140171,-1,104.374614,5.351623,50.923667,35.661584,0,0,0,0,2354.125378,83.37486,701.936338,859.969901
0.135427,-1,110.135411,10.363974,60.592139,38.665313,0,0,0,0,857.767748,74.144642,232.635285,283.417697
0.134682,-1,113.360872,11.855968,57.1482,39.042149,0,0,0,0,0,0,0,0
0.137152,-1,114.404799,12.923725,66.481398,40.662431,0,0,0,0,0,0,0,0
0.12032,-1,-1,-1,-1,-1,0,0,0,0,889.30118,95.605446,309.317966,281.524613
0.134511,-1,65.009449,4.313368,28.628863,21.409921,0,0,0,0,0,0,0,0
0.142942,-1,111.145077,11.721125,62.09197,38.156852,0,0,0,0,0,0,0,0
0.13917,-1,108.9265,19.087727,67.877685,35.599803,0,0,0,0,0,0,0,0
0.133932,-1,113.097318,19.203924,63.291405,36.801904,0,0,0,0,0,0,0,0
0.144564,-1,111.556843,14.39971,66.027206,38.857183,0,0,0,0,0,0,0,0
0.140099,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.133106,-1,28.801435,0.609402,15.942865,9.89515,0,0,0,0,488.063033,57.77353,170.442363,161.516496
0.135263,-1,109.483572,13.191975,57.942411,40.293796,0,0,0,0,0,0,0,0
0.137806,-1,-1,-1,-1,-1,0,0,0,0,1080.571244,82.990439,362.857047,369.617514
0.137102,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.136977,-1,93.354277,7.687229,37.750776,34.069365,0,0,0,0,1720.656144,65.659258,640.905097,755.171042
0.144115,-1,28.452,0.26899,9.892955,8.789874,0,0,0,0,0,0,0,0
0.12286,-1,16.895727,0.070862,7.125651,5.944858,0,0,0,0,2845.686933,118.224499,684.65616,973.455214
0.133852,-1,110.468474,10.37946,54.474929,38.554234,0,0,0,0,0,0,0,0
0.13243,-1,54.752765,5.979751,25.760782,17.574372,0,0,0,0,0,0,0,0
0.143234,-1,-1,-1,-1,-1,0,0,0,0,1888.576481,72.040339,641.361151,712.01909
0.134416,-1,209.156883,1.044924,63.917305,76.086806,0,0,0,0,0,0,0,0
0.132855,-1,-1,-1,-1,-1,0,0,0,0,1040.907866,97.428176,461.631293,408.819225
0.142848,-1,46.252303,0.75533,16.484893,13.942453,0,0,0,0,0,0,0,0
0.135936,-1,120.871774,19.631464,71.714885,34.847309,0,0,0,0,0,0,0,0
0.126501,-1,111.038202,18.977181,62.590201,36.204431,0,0,0,0,0,0,0,0
0.138456,-1,113.462023,13.510943,62.096795,38.797185,0,0,0,0,0,0,0,0
0.130437,-1,112.351257,7.033276,65.691747,41.811931,0,0,0,0,1933.352946,67.231074,455.070144,739.30088
0.129651,-1,107.62113,11.562955,58.235751,39.923196,0,0,0,0,1012.759821,81.092033,353.114907,336.236915
0.13972,-1,122.781212,13.902084,67.002689,41.792936,0,0,0,0,0,0,0,0
0.138538,-1,105.324734,19.010043,66.201118,35.742982,0,0,0,0,1978.151504,100.96236,517.5564,731.865456
0.130539,-1,-1,-1,-1,-1,0,0,0,0,532.99082,67.011437,230.649661,188.150336
0.141798,-1,114.499663,13.324001,55.820857,37.782418,0,0,0,0,0,0,0,0
0.140325,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.130076,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.128695,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.138812,-1,380.739694,3.134579,107.648976,128.3058,0,0,0,0,0,0,0,0
0.141828,-1,114.86921,19.349194,72.483251,33.996899,0,0,0,0,0,0,0,0
0.135986,-1,140.48307,8.04925,58.983142,46.305386,0,0,0,0,0,0,0,0
0.133914,-1,77.439106,12.353814,35.965476,24.743885,0,0,0,0,279.203344,161.642086,211.634778,42.483679
0.140457,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.123216,-1,109.648024,18.993459,61.280815,37.134633,0,0,0,0,276.673251,102.736642,178.305615,55.448671
0.128942,-1,46.529598,1.491595,24.79536,15.314375,0,0,0,0,0,0,0,0
0.140291,-1,86.486341,9.629109,41.423151,27.224409,0,0,0,0,292.97144,45.398672,134.740256,95.725317
0.139437,-1,102.529551,9.950605,63.446877,35.715416,0,0,0,0,0,0,0,0
0.127496,-1,-1,-1,-1,-1,0,0,0,0,331.064896,59.960039,174.835296,106.233932
0.135813,-1,111.295524,12.3274,65.82713,39.371019,0,0,0,0,0,0,0,0
0.139844,-1,101.332822,18.355656,69.718903,30.969289,0,0,0,0,0,0,0,0
0.143657,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.128534,-1,112.698172,17.339608,61.172627,37.895185,0,0,0,0,1833.748111,112.753211,627.284512,631.154386
0.135993,-1,113.354191,12.381463,65.35774,40.046686,0,0,0,0,0,0,0,0
0.139294,-1,204.004946,6.993454,78.162316,72.15949,0,0,0,0,1728.781414,49.964334,679.802293,763.54661
0.134945,-1,111.290725,11.650947,61.03767,38.768493,0,0,0,0,0,0,0,0
0.135227,-1,114.373647,13.542534,62.202845,38.946149,0,0,0,0,1409.856741,118.014442,404.250405,465.781918
0.132276,-1,-1,-1,-1,-1,0,0,0,0,1451.706608,84.816252,418.106233,522.001973
0.137303,-1,-1,-1,-1,-1,0,0,0,0,1694.150887,54.835199,534.029822,595.3354
0.128377,-1,113.066126,19.189444,63.62045,37.090601,0,0,0,0,0,0,0,0
0.132764,-1,-1,-1,-1,-1,0,0,0,0,1646.664298,88.313946,419.553987,614.00603
0.138228,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.135231,-1,-1,-1,-1,-1,0,0,0,0,1295.724202,82.450732,312.841666,441.257944
0.141478,-1,11.996628,4.868582,7.579734,2.416594,0,0,0,0,0,0,0,0
0.134616,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.124132,-1,109.505272,10.892376,58.147804,40.391243,0,0,0,0,0,0,0,0
0.140398,-1,109.863764,13.084199,61.344505,37.997168,0,0,0,0,546.465524,77.239187,229.742913,153.209412
0.14274,-1,111.188652,13.516321,71.331954,40.060946,0,0,0,0,0,0,0,0
0.139329,-1,116.726465,19.468674,75.625306,35.210711,0,0,0,0,0,0,0,0
0.141826,-1,113.002955,12.875997,61.790489,38.68542,0,0,0,0,0,0,0,0
0.137234,-1,132.632304,34.871346,99.339588,29.539606,0,0,0,0,0,0,0,0
0.134734,-1,107.757304,22.583812,64.559832,29.202704,0,0,0,0,320.721468,114.700862,187.526083,74.484186
0.13539,-1,-1,-1,-1,-1,0,0,0,0,279.926841,160.849063,200.764116,47.49657
0.130155,-1,-1,-1,-1,-1,0,0,0,0,2107.278676,94.540461,776.968989,788.715377
0.139741,-1,14.839148,6.795031,11.91867,2.670761,0,0,0,0,0,0,0,0
